chart_date,rank,title,artist,weeks_on_chart,peak_position,last_position,is_new
2019-06-01,42,Beautiful Crazy,Luke Combs,28,21,36,False
2019-06-01,43,Just Us,DJ Khaled Featuring SZA,1,43,0,True
2019-06-01,44,You Stay,"DJ Khaled Featuring Meek Mill, J Balvin, Lil Baby & Jeremih",1,44,0,True
2019-06-01,45,Rumor,Lee Brice,11,45,53,False
2019-06-01,46,A Lot,21 Savage,22,12,38,False
2019-06-01,47,"Hey Look Ma, I Made It",Panic! At The Disco,6,41,41,False
2019-06-01,48,Here With Me,Marshmello Featuring Chvrches,11,31,37,False
2019-06-01,49,Look What God Gave Her,Thomas Rhett,12,48,48,False
2019-06-01,50,Thotiana,Blueface,19,8,43,False
2019-06-01,51,I Think,"Tyler, The Creator",1,51,0,True
2019-06-01,52,Celebrate,DJ Khaled Featuring Travis Scott & Post Malone,1,52,0,True
2019-06-01,53,Homicide,Logic Featuring Eminem,3,5,21,False
2019-06-01,54,Eyes On You,Chase Rice,14,38,45,False
2019-06-01,55,Bury A Friend,Billie Eilish,17,14,47,False
2019-06-01,56,Clout,Offset Featuring Cardi B,7,39,55,False
2019-06-01,57,Jealous,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",1,57,0,True
2019-06-01,58,Walk Me Home,P!nk,12,49,54,False
2019-06-01,59,Close Friends,Lil Baby,30,28,56,False
2019-06-01,60,Miss Me More,Kelsea Ballerini,16,59,63,False
2019-06-01,61,Murder On My Mind,YNW Melly,18,14,52,False
2019-06-01,62,Worth It,YK Osiris,14,52,58,False
2019-06-01,63,Sanguine Paradise,Lil Uzi Vert,6,28,59,False
2019-06-01,64,Put A Date On It,Yo Gotti Featuring Lil Baby,17,46,62,False
2019-06-01,65,Running Out Of Time,"Tyler, The Creator",1,65,0,True
2019-06-01,66,Love Ain't,Eli Young Band,6,50,50,False
2019-06-01,67,Igor's Theme,"Tyler, The Creator",1,67,0,True
2019-06-01,68,Cool,Jonas Brothers,7,27,64,False
2019-06-01,69,GIRL,Maren Morris,12,61,70,False
2019-06-01,70,New Magic Wand,"Tyler, The Creator",1,70,0,True
2019-06-01,71,Boy With Luv,BTS Featuring Halsey,6,8,61,False
2019-06-01,72,Big Ole Freak,Megan Thee Stallion,7,65,65,False
2019-06-01,73,Who Do You Love,The Chainsmokers Featuring 5 Seconds of Summer,15,52,60,False
2019-06-01,74,A Boy Is A Gun,"Tyler, The Creator",1,74,0,True
2019-06-01,75,Racks In The Middle,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,8,26,67,False
2019-06-01,76,Soltera,"Lunay, Daddy Yankee & Bad Bunny",2,73,73,False
2019-06-01,77,Before I Let Go,Beyonce,5,65,71,False
2019-06-01,78,Earth,Lil Dicky,5,17,69,False
2019-06-01,79,Don't Call Me Up,Mabel,9,66,66,False
2019-06-01,80,Someone You Loved,Lewis Capaldi,2,80,85,False
2019-06-01,81,Knockin' Boots,Luke Bryan,4,81,83,False
2019-06-01,82,Girls Need Love,Summer Walker X Drake,13,37,72,False
2019-06-01,83,Love Someone,Brett Eldredge,5,78,78,False
2019-06-01,84,Robbery,Juice WRLD,14,27,75,False
2019-06-01,85,What's Good,"Tyler, The Creator",1,85,0,True
2019-06-01,86,What If I Never Get Over You,Lady Antebellum,1,86,0,True
2019-06-01,87,Shotta Flow,NLE Choppa,5,81,81,False
2019-06-01,88,Puppet,"Tyler, The Creator",1,88,0,True
2019-06-01,89,Talk You Out Of It,Florida Georgia Line,14,77,77,False
2019-06-01,90,Night Shift,Jon Pardi,14,56,68,False
2019-06-01,91,Weather The Storm,DJ Khaled Featuring Meek Mill & Lil Baby,1,91,0,True
2019-06-01,92,Go Loko,"YG, Tyga & Jon Z",3,71,79,False
2019-06-01,93,All To Myself,Dan + Shay,3,93,93,False
2019-06-01,94,Triggered,Jhene Aiko,2,51,51,False
2019-06-01,95,On My Way To You,Cody Johnson,13,84,86,False
2019-06-01,96,Calma,Pedro Capo X Farruko,10,71,76,False
2019-06-01,97,24/7,Meek Mill Featuring Ella Mai,7,54,84,False
2019-06-01,98,Here Tonight,Brett Young,20,42,74,False
2019-06-01,99,Baila Baila Baila,Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,4,69,87,False
2019-06-01,100,Te Robare,Nicky Jam X Ozuna,2,95,95,False
2019-06-08,1,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,13,1,1,False
2019-06-08,2,Bad Guy,Billie Eilish,9,2,3,False
2019-06-08,3,Talk,Khalid,16,3,5,False
2019-06-08,4,I Don't Care,Ed Sheeran & Justin Bieber,3,2,2,False
2019-06-08,5,Sucker,Jonas Brothers,13,1,4,False
2019-06-08,6,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,32,1,7,False
2019-06-08,7,Wow.,Post Malone,23,2,6,False
2019-06-08,8,Dancing With A Stranger,Sam Smith & Normani,20,7,8,False
2019-06-08,9,Suge,DaBaby,9,9,14,False
2019-06-08,10,Sweet But Psycho,Ava Max,24,10,10,False
2019-06-08,11,ME!,Taylor Swift Featuring Brendon Urie,6,2,9,False
2019-06-08,12,The London,"Young Thug, J. Cole & Travis Scott",1,12,0,True
2019-06-08,13,Without Me,Halsey,34,1,11,False
2019-06-08,14,7 Rings,Ariana Grande,19,1,12,False
2019-06-08,15,If I Can't Have You,Shawn Mendes,4,2,16,False
2019-06-08,16,Happier,Marshmello & Bastille,41,2,18,False
2019-06-08,17,Whiskey Glasses,Morgan Wallen,13,17,26,False
2019-06-08,18,Middle Child,J. Cole,19,4,17,False
2019-06-08,19,High Hopes,Panic! At The Disco,43,4,22,False
2019-06-08,20,God's Country,Blake Shelton,9,20,24,False
2019-06-08,21,EARFQUAKE,"Tyler, The Creator",2,13,13,False
2019-06-08,22,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,17,22,27,False
2019-06-08,23,Going Bad,Meek Mill Featuring Drake,26,6,23,False
2019-06-08,24,Eastside,"Benny Blanco, Halsey & Khalid",46,9,25,False
2019-06-08,25,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,16,2,20,False
2019-06-08,26,Truth Hurts,Lizzo,4,26,38,False
2019-06-08,27,Pop Out,Polo G Featuring Lil Tjay,10,27,31,False
2019-06-08,28,Look Back At It,A Boogie wit da Hoodie,25,27,29,False
2019-06-08,29,Nightmare,Halsey,2,15,15,False
2019-06-08,30,Pure Water,Mustard & Migos,18,23,28,False
2019-06-08,31,Act Up,City Girls,13,29,34,False
2019-06-08,32,Sicko Mode,Travis Scott,43,1,32,False
2019-06-08,33,Better,Khalid,37,8,30,False
2019-06-08,34,Cross Me,Ed Sheeran Featuring Chance the Rapper & PnB Rock,1,34,0,True
2019-06-08,35,Please Me,Cardi B & Bruno Mars,15,3,33,False
2019-06-08,36,Good As You,Kane Brown,14,36,37,False
2019-06-08,37,Shallow,Lady Gaga & Bradley Cooper,35,1,36,False
2019-06-08,38,Envy Me,Calboy,24,31,39,False
2019-06-08,39,Beer Never Broke My Heart,Luke Combs,4,29,41,False
2019-06-08,40,"Hey Look Ma, I Made It",Panic! At The Disco,7,40,47,False
2019-06-08,41,Rumor,Lee Brice,12,41,45,False
2019-06-08,42,When The Party's Over,Billie Eilish,29,29,40,False
2019-06-08,43,Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,2,19,19,False
2019-06-08,44,Look What God Gave Her,Thomas Rhett,13,44,49,False
2019-06-08,45,Beautiful Crazy,Luke Combs,29,21,42,False
2019-06-08,46,Speechless,Dan + Shay,23,24,0,False
2019-06-08,47,Close Friends,Lil Baby,31,28,59,False
2019-06-08,48,Easier,5 Seconds of Summer,1,48,0,True
2019-06-08,49,A Lot,21 Savage,23,12,46,False
2019-06-08,50,Thotiana,Blueface,20,8,50,False
2019-06-08,51,Bury A Friend,Billie Eilish,18,14,55,False
2019-06-08,52,Miss Me More,Kelsea Ballerini,17,52,60,False
2019-06-08,53,Go Loko,"YG, Tyga & Jon Z",4,53,92,False
2019-06-08,54,Eyes On You,Chase Rice,15,38,54,False
2019-06-08,55,Walk Me Home,P!nk,13,49,58,False
2019-06-08,56,Here With Me,Marshmello Featuring Chvrches,12,31,48,False
2019-06-08,57,Clout,Offset Featuring Cardi B,8,39,56,False
2019-06-08,58,Worth It,YK Osiris,15,52,62,False
2019-06-08,59,Isis,Joyner Lucas Featuring Logic,1,59,0,True
2019-06-08,60,Just Us,DJ Khaled Featuring SZA,2,43,43,False
2019-06-08,61,Murder On My Mind,YNW Melly,19,14,61,False
2019-06-08,62,Love Ain't,Eli Young Band,7,50,66,False
2019-06-08,63,GIRL,Maren Morris,13,61,69,False
2019-06-08,64,Cool,Jonas Brothers,8,27,68,False
2019-06-08,65,Sanguine Paradise,Lil Uzi Vert,7,28,63,False
2019-06-08,66,Put A Date On It,Yo Gotti Featuring Lil Baby,18,46,64,False
2019-06-08,67,You Stay,"DJ Khaled Featuring Meek Mill, J Balvin, Lil Baby & Jeremih",2,44,44,False
2019-06-08,68,Homicide,Logic Featuring Eminem,4,5,53,False
2019-06-08,69,Before I Let Go,Beyonce,6,65,77,False
2019-06-08,70,Someone You Loved,Lewis Capaldi,3,70,80,False
2019-06-08,71,Big Ole Freak,Megan Thee Stallion,8,65,72,False
2019-06-08,72,Love Someone,Brett Eldredge,6,72,83,False
2019-06-08,73,Soltera,"Lunay, Daddy Yankee & Bad Bunny",3,73,76,False
2019-06-08,74,Knockin' Boots,Luke Bryan,5,74,81,False
2019-06-08,75,24/7,Meek Mill Featuring Ella Mai,8,54,97,False
2019-06-08,76,Some Of It,Eric Church,1,76,0,True
2019-06-08,77,Higher,DJ Khaled Featuring Nipsey Hussle & John Legend,2,21,21,False
2019-06-08,78,Talk You Out Of It,Florida Georgia Line,15,77,89,False
2019-06-08,79,Girls Need Love,Summer Walker X Drake,14,37,82,False
2019-06-08,80,Calma,Pedro Capo X Farruko,11,71,96,False
2019-06-08,81,Boy With Luv,BTS Featuring Halsey,7,8,71,False
2019-06-08,82,Racks In The Middle,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,9,26,75,False
2019-06-08,83,All To Myself,Dan + Shay,4,83,93,False
2019-06-08,84,Shotta Flow,NLE Choppa,6,81,87,False
2019-06-08,85,Baila Baila Baila,Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,5,69,99,False
2019-06-08,86,On My Way To You,Cody Johnson,14,84,95,False
2019-06-08,87,Robbery,Juice WRLD,15,27,84,False
2019-06-08,88,Night Shift,Jon Pardi,15,56,90,False
2019-06-08,89,Who Do You Love,The Chainsmokers Featuring 5 Seconds of Summer,16,52,73,False
2019-06-08,90,Don't Call Me Up,Mabel,10,66,79,False
2019-06-08,91,Earth,Lil Dicky,6,17,78,False
2019-06-08,92,Ocean Eyes,Billie Eilish,14,84,0,False
2019-06-08,93,Juice,Lizzo,2,93,0,False
2019-06-08,94,Bacc At It Again,"Yella Beezy, Gucci Mane & Quavo",1,94,0,True
2019-06-08,95,Te Robare,Nicky Jam X Ozuna,3,95,100,False
2019-06-08,96,HP,Maluma,1,96,0,True
2019-06-08,97,Rearview Town,Jason Aldean,1,97,0,True
2019-06-08,98,Mixed Personalities,YNW Melly Featuring Kanye West,18,42,0,False
2019-06-08,99,Paradise,Bazzi,3,91,0,False
2019-06-08,100,Triggered,Jhene Aiko,3,51,94,False
2019-06-15,1,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,14,1,1,False
2019-06-15,2,Bad Guy,Billie Eilish,10,2,2,False
2019-06-15,3,Talk,Khalid,17,3,3,False
2019-06-15,4,I Don't Care,Ed Sheeran & Justin Bieber,4,2,4,False
2019-06-15,5,Sucker,Jonas Brothers,14,1,5,False
2019-06-15,6,Wow.,Post Malone,24,2,7,False
2019-06-15,7,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,33,1,6,False
2019-06-15,8,Suge,DaBaby,10,8,9,False
2019-06-15,9,Dancing With A Stranger,Sam Smith & Normani,21,7,8,False
2019-06-15,10,Sweet But Psycho,Ava Max,25,10,10,False
2019-06-15,11,ME!,Taylor Swift Featuring Brendon Urie,7,2,11,False
2019-06-15,12,Without Me,Halsey,35,1,13,False
2019-06-15,13,7 Rings,Ariana Grande,20,1,14,False
2019-06-15,14,If I Can't Have You,Shawn Mendes,5,2,15,False
2019-06-15,15,Never Really Over,Katy Perry,1,15,0,True
2019-06-15,16,Press,Cardi B,1,16,0,True
2019-06-15,17,The London,"Young Thug, J. Cole & Travis Scott",2,12,12,False
2019-06-15,18,Happier,Marshmello & Bastille,42,2,16,False
2019-06-15,19,God's Country,Blake Shelton,10,19,20,False
2019-06-15,20,Whiskey Glasses,Morgan Wallen,14,17,17,False
2019-06-15,21,Truth Hurts,Lizzo,5,21,26,False
2019-06-15,22,Pop Out,Polo G Featuring Lil Tjay,11,22,27,False
2019-06-15,23,High Hopes,Panic! At The Disco,44,4,19,False
2019-06-15,24,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,18,22,22,False
2019-06-15,25,Middle Child,J. Cole,20,4,18,False
2019-06-15,26,Eastside,"Benny Blanco, Halsey & Khalid",47,9,24,False
2019-06-15,27,EARFQUAKE,"Tyler, The Creator",3,13,21,False
2019-06-15,28,Act Up,City Girls,14,28,31,False
2019-06-15,29,Going Bad,Meek Mill Featuring Drake,27,6,23,False
2019-06-15,30,Pure Water,Mustard & Migos,19,23,30,False
2019-06-15,31,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,17,2,25,False
2019-06-15,32,Look What God Gave Her,Thomas Rhett,14,32,44,False
2019-06-15,33,Look Back At It,A Boogie wit da Hoodie,26,27,28,False
2019-06-15,34,Better,Khalid,38,8,33,False
2019-06-15,35,Sicko Mode,Travis Scott,44,1,32,False
2019-06-15,36,Nightmare,Halsey,3,15,29,False
2019-06-15,37,Rumor,Lee Brice,13,37,41,False
2019-06-15,38,Beer Never Broke My Heart,Luke Combs,5,29,39,False
2019-06-15,39,"Hey Look Ma, I Made It",Panic! At The Disco,8,39,40,False
2019-06-15,40,Envy Me,Calboy,25,31,38,False
2019-06-15,41,Good As You,Kane Brown,15,36,36,False
2019-06-15,42,Please Me,Cardi B & Bruno Mars,16,3,35,False
2019-06-15,43,Shallow,Lady Gaga & Bradley Cooper,36,1,37,False
2019-06-15,44,When The Party's Over,Billie Eilish,30,29,42,False
2019-06-15,45,Beautiful Crazy,Luke Combs,30,21,45,False
2019-06-15,46,Cross Me,Ed Sheeran Featuring Chance the Rapper & PnB Rock,2,34,34,False
2019-06-15,47,Miss Me More,Kelsea Ballerini,18,47,52,False
2019-06-15,48,Speechless,Dan + Shay,24,24,46,False
2019-06-15,49,Close Friends,Lil Baby,32,28,47,False
2019-06-15,50,Go Loko,"YG, Tyga & Jon Z",5,50,53,False
2019-06-15,51,Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,3,19,43,False
2019-06-15,52,Walk Me Home,P!nk,14,49,55,False
2019-06-15,53,Bury A Friend,Billie Eilish,19,14,51,False
2019-06-15,54,Mother's Daughter,Miley Cyrus,1,54,0,True
2019-06-15,55,Clout,Offset Featuring Cardi B,9,39,57,False
2019-06-15,56,Worth It,YK Osiris,16,52,58,False
2019-06-15,57,Love Someone,Brett Eldredge,7,57,72,False
2019-06-15,58,Someone You Loved,Lewis Capaldi,4,58,70,False
2019-06-15,59,Cool,Jonas Brothers,9,27,64,False
2019-06-15,60,Here With Me,Marshmello Featuring Chvrches,13,31,56,False
2019-06-15,61,GIRL,Maren Morris,14,61,63,False
2019-06-15,62,Just Us,DJ Khaled Featuring SZA,3,43,60,False
2019-06-15,63,Easier,5 Seconds of Summer,2,48,48,False
2019-06-15,64,Knockin' Boots,Luke Bryan,6,64,74,False
2019-06-15,65,Eyes On You,Chase Rice,16,38,54,False
2019-06-15,66,Girls Need Love,Summer Walker X Drake,15,37,79,False
2019-06-15,67,Call You Mine,The Chainsmokers & Bebe Rexha,1,67,0,True
2019-06-15,68,Love Ain't,Eli Young Band,8,50,62,False
2019-06-15,69,Murder On My Mind,YNW Melly,20,14,61,False
2019-06-15,70,The Search,NF,1,70,0,True
2019-06-15,71,Sanguine Paradise,Lil Uzi Vert,8,28,65,False
2019-06-15,72,Before I Let Go,Beyonce,7,65,69,False
2019-06-15,73,Put A Date On It,Yo Gotti Featuring Lil Baby,19,46,66,False
2019-06-15,74,Soltera,"Lunay, Daddy Yankee & Bad Bunny",4,73,73,False
2019-06-15,75,All To Myself,Dan + Shay,5,75,83,False
2019-06-15,76,24/7,Meek Mill Featuring Ella Mai,9,54,75,False
2019-06-15,77,Big Ole Freak,Megan Thee Stallion,9,65,71,False
2019-06-15,78,On My Way To You,Cody Johnson,15,78,86,False
2019-06-15,79,Isis,Joyner Lucas Featuring Logic,2,59,59,False
2019-06-15,80,Some Of It,Eric Church,2,76,76,False
2019-06-15,81,Talk You Out Of It,Florida Georgia Line,16,77,78,False
2019-06-15,82,Shotta Flow,NLE Choppa,7,81,84,False
2019-06-15,83,Calma,Pedro Capo X Farruko,12,71,80,False
2019-06-15,84,You Stay,"DJ Khaled Featuring Meek Mill, J Balvin, Lil Baby & Jeremih",3,44,67,False
2019-06-15,85,Homicide,Logic Featuring Eminem,5,5,68,False
2019-06-15,86,Ocean Eyes,Billie Eilish,15,84,92,False
2019-06-15,87,Robbery,Juice WRLD,16,27,87,False
2019-06-15,88,Rearview Town,Jason Aldean,2,88,97,False
2019-06-15,89,Baila Baila Baila,Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,6,69,85,False
2019-06-15,90,Boy With Luv,BTS Featuring Halsey,8,8,81,False
2019-06-15,91,Shut Up About Politics,John Rich Featuring The Five,1,91,0,True
2019-06-15,92,La La Land,Bryce Vine Featuring YG,1,92,0,True
2019-06-15,93,Ran$om,Lil Tecca,1,93,0,True
2019-06-15,94,Under Enemy Arms,Trippie Redd,1,94,0,True
2019-06-15,95,Racks In The Middle,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,10,26,82,False
2019-06-15,96,Te Robare,Nicky Jam X Ozuna,4,95,95,False
2019-06-15,97,Raised On Country,Chris Young,1,97,0,True
2019-06-15,98,Bacc At It Again,"Yella Beezy, Gucci Mane & Quavo",2,94,94,False
2019-06-15,99,Trampoline,SHAED,1,99,0,True
2019-06-15,100,Night Shift,Jon Pardi,16,56,88,False
2019-06-22,1,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,15,1,1,False
2019-06-22,2,Bad Guy,Billie Eilish,11,2,2,False
2019-06-22,3,Talk,Khalid,18,3,3,False
2019-06-22,4,Sucker,Jonas Brothers,15,1,5,False
2019-06-22,5,I Don't Care,Ed Sheeran & Justin Bieber,5,2,4,False
2019-06-22,6,Wow.,Post Malone,25,2,6,False
2019-06-22,7,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,34,1,7,False
2019-06-22,8,Suge,DaBaby,11,8,8,False
2019-06-22,9,No Guidance,Chris Brown Featuring Drake,1,9,0,True
2019-06-22,10,Dancing With A Stranger,Sam Smith & Normani,22,7,9,False
2019-06-22,11,Pop Out,Polo G Featuring Lil Tjay,12,11,22,False
2019-06-22,12,If I Can't Have You,Shawn Mendes,6,2,14,False
2019-06-22,13,Sweet But Psycho,Ava Max,26,10,10,False
2019-06-22,14,ME!,Taylor Swift Featuring Brendon Urie,8,2,11,False
2019-06-22,15,Without Me,Halsey,36,1,12,False
2019-06-22,16,7 Rings,Ariana Grande,21,1,13,False
2019-06-22,17,Truth Hurts,Lizzo,6,17,21,False
2019-06-22,18,Happier,Marshmello & Bastille,43,2,18,False
2019-06-22,19,God's Country,Blake Shelton,11,19,19,False
2019-06-22,20,Whiskey Glasses,Morgan Wallen,15,17,20,False
2019-06-22,21,High Hopes,Panic! At The Disco,45,4,23,False
2019-06-22,22,Beer Never Broke My Heart,Luke Combs,6,22,38,False
2019-06-22,23,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,19,22,24,False
2019-06-22,24,The London,"Young Thug, J. Cole & Travis Scott",3,12,17,False
2019-06-22,25,Middle Child,J. Cole,21,4,25,False
2019-06-22,26,Act Up,City Girls,15,26,28,False
2019-06-22,27,Eastside,"Benny Blanco, Halsey & Khalid",48,9,26,False
2019-06-22,28,Never Really Over,Katy Perry,2,15,15,False
2019-06-22,29,Pure Water,Mustard & Migos,20,23,30,False
2019-06-22,30,EARFQUAKE,"Tyler, The Creator",4,13,27,False
2019-06-22,31,"Hey Look Ma, I Made It",Panic! At The Disco,9,31,39,False
2019-06-22,32,Going Bad,Meek Mill Featuring Drake,28,6,29,False
2019-06-22,33,Speechless,Dan + Shay,25,24,48,False
2019-06-22,34,Shallow,Lady Gaga & Bradley Cooper,37,1,43,False
2019-06-22,35,Better,Khalid,39,8,34,False
2019-06-22,36,Rumor,Lee Brice,14,36,37,False
2019-06-22,37,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,18,2,31,False
2019-06-22,38,Sicko Mode,Travis Scott,45,1,35,False
2019-06-22,39,Look What God Gave Her,Thomas Rhett,15,32,32,False
2019-06-22,40,Look Back At It,A Boogie wit da Hoodie,27,27,33,False
2019-06-22,41,Envy Me,Calboy,26,31,40,False
2019-06-22,42,When The Party's Over,Billie Eilish,31,29,44,False
2019-06-22,43,Nightmare,Halsey,4,15,36,False
2019-06-22,44,Cool,Jonas Brothers,10,27,59,False
2019-06-22,45,Beautiful Crazy,Luke Combs,31,21,45,False
2019-06-22,46,Good As You,Kane Brown,16,36,41,False
2019-06-22,47,Press,Cardi B,2,16,16,False
2019-06-22,48,Close Friends,Lil Baby,33,28,49,False
2019-06-22,49,Cross Me,Ed Sheeran Featuring Chance the Rapper & PnB Rock,3,34,46,False
2019-06-22,50,Go Loko,"YG, Tyga & Jon Z",6,50,50,False
2019-06-22,51,Please Me,Cardi B & Bruno Mars,17,3,42,False
2019-06-22,52,Love Someone,Brett Eldredge,8,52,57,False
2019-06-22,53,Clout,Offset Featuring Cardi B,10,39,55,False
2019-06-22,54,Worth It,YK Osiris,17,52,56,False
2019-06-22,55,Someone You Loved,Lewis Capaldi,5,55,58,False
2019-06-22,56,Miss Me More,Kelsea Ballerini,19,47,47,False
2019-06-22,57,Walk Me Home,P!nk,15,49,52,False
2019-06-22,58,Bury A Friend,Billie Eilish,20,14,53,False
2019-06-22,59,GIRL,Maren Morris,15,59,61,False
2019-06-22,60,Just Us,DJ Khaled Featuring SZA,4,43,62,False
2019-06-22,61,Knockin' Boots,Luke Bryan,7,61,64,False
2019-06-22,62,Even Though I'm Leaving,Luke Combs,1,62,0,True
2019-06-22,63,Easier,5 Seconds of Summer,3,48,63,False
2019-06-22,64,Girls Need Love,Summer Walker X Drake,16,37,66,False
2019-06-22,65,Ran$om,Lil Tecca,2,65,93,False
2019-06-22,66,The Git Up,Blanco Brown,1,66,0,True
2019-06-22,67,24/7,Meek Mill Featuring Ella Mai,10,54,76,False
2019-06-22,68,Rearview Town,Jason Aldean,3,68,88,False
2019-06-22,69,Callaita,Bad Bunny & Tainy,1,69,0,True
2019-06-22,70,Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,4,19,51,False
2019-06-22,71,All To Myself,Dan + Shay,6,71,75,False
2019-06-22,72,Eyes On You,Chase Rice,17,38,65,False
2019-06-22,73,Before I Let Go,Beyonce,8,65,72,False
2019-06-22,74,Some Of It,Eric Church,3,74,80,False
2019-06-22,75,Here With Me,Marshmello Featuring Chvrches,14,31,60,False
2019-06-22,76,Sanguine Paradise,Lil Uzi Vert,9,28,71,False
2019-06-22,77,Soltera,"Lunay, Daddy Yankee & Bad Bunny",5,73,74,False
2019-06-22,78,Talk You Out Of It,Florida Georgia Line,17,77,81,False
2019-06-22,79,Put A Date On It,Yo Gotti Featuring Lil Baby,20,46,73,False
2019-06-22,80,Love Ain't,Eli Young Band,9,50,68,False
2019-06-22,81,Shotta Flow,NLE Choppa,8,81,82,False
2019-06-22,82,Calma,Pedro Capo X Farruko,13,71,83,False
2019-06-22,83,Heaven,Avicii,1,83,0,True
2019-06-22,84,Call You Mine,The Chainsmokers & Bebe Rexha,2,67,67,False
2019-06-22,85,Ocean Eyes,Billie Eilish,16,84,86,False
2019-06-22,86,Big Ole Freak,Megan Thee Stallion,10,65,77,False
2019-06-22,87,Please Tell Me,Future,1,87,0,True
2019-06-22,88,On My Way To You,Cody Johnson,16,78,78,False
2019-06-22,89,Trampoline,SHAED,2,89,99,False
2019-06-22,90,Raised On Country,Chris Young,2,90,97,False
2019-06-22,91,Te Robare,Nicky Jam X Ozuna,5,91,96,False
2019-06-22,92,Amor Genuino,Ozuna,1,92,0,True
2019-06-22,93,Only Human,Jonas Brothers,1,93,0,True
2019-06-22,94,Bacc At It Again,"Yella Beezy, Gucci Mane & Quavo",3,94,98,False
