chart_date,rank,title,artist,weeks_on_chart,peak_position,last_position,is_new,year,artist_list
2019-10-26,58.0,VIBEZ,DaBaby,3.0,21.0,46.0,False,2019.0,['DaBaby']
2019-11-02,57.0,VIBEZ,DaBaby,4.0,21.0,58.0,False,2019.0,['DaBaby']
2019-11-09,67.0,VIBEZ,DaBaby,5.0,21.0,57.0,False,2019.0,['DaBaby']
2019-11-16,60.0,VIBEZ,DaBaby,6.0,21.0,67.0,False,2019.0,['DaBaby']
2019-11-23,52.0,VIBEZ,DaBaby,7.0,21.0,60.0,False,2019.0,['DaBaby']
2019-11-30,59.0,VIBEZ,DaBaby,8.0,21.0,52.0,False,2019.0,['DaBaby']
2019-12-07,66.0,VIBEZ,DaBaby,9.0,21.0,59.0,False,2019.0,['DaBaby']
2019-12-14,61.0,VIBEZ,DaBaby,10.0,21.0,66.0,False,2019.0,['DaBaby']
2019-12-21,62.0,VIBEZ,DaBaby,11.0,21.0,61.0,False,2019.0,['DaBaby']
2019-12-28,60.0,VIBEZ,DaBaby,12.0,21.0,62.0,False,2019.0,['DaBaby']
2020-01-04,68.0,VIBEZ,DaBaby,13.0,21.0,60.0,False,2020.0,['DaBaby']
2020-01-11,57.0,VIBEZ,DaBaby,14.0,21.0,68.0,False,2020.0,['DaBaby']
2020-01-18,53.0,VIBEZ,DaBaby,15.0,21.0,57.0,False,2020.0,['DaBaby']
2020-01-25,57.0,VIBEZ,DaBaby,16.0,21.0,53.0,False,2020.0,['DaBaby']
2020-02-01,69.0,VIBEZ,DaBaby,17.0,21.0,57.0,False,2020.0,['DaBaby']
2020-02-08,61.0,VIBEZ,DaBaby,18.0,21.0,69.0,False,2020.0,['DaBaby']
2020-02-15,63.0,VIBEZ,DaBaby,19.0,21.0,61.0,False,2020.0,['DaBaby']
2020-02-22,65.0,VIBEZ,DaBaby,20.0,21.0,63.0,False,2020.0,['DaBaby']
2019-10-12,28.0,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,1.0,28.0,0.0,True,2019.0,"['DaBaby', 'Lil Baby', 'Moneybagg Yo']"
2019-10-19,67.0,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,2.0,28.0,28.0,False,2019.0,"['DaBaby', 'Lil Baby', 'Moneybagg Yo']"
2019-10-26,85.0,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,3.0,28.0,67.0,False,2019.0,"['DaBaby', 'Lil Baby', 'Moneybagg Yo']"
2019-11-02,96.0,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,4.0,28.0,85.0,False,2019.0,"['DaBaby', 'Lil Baby', 'Moneybagg Yo']"
2019-11-09,,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,,,,,,
2019-11-16,,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,,,,,,
2019-11-23,,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,,,,,,
2019-11-30,,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,,,,,,
2019-12-07,,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,,,,,,
2019-12-14,,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,,,,,,
2019-12-21,,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,,,,,,
2019-12-28,,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,,,,,,
2020-01-04,,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,,,,,,
2020-01-11,71.0,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,5.0,28.0,0.0,False,2020.0,"['DaBaby', 'Lil Baby', 'Moneybagg Yo']"
2020-01-18,62.0,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,6.0,28.0,71.0,False,2020.0,"['DaBaby', 'Lil Baby', 'Moneybagg Yo']"
2020-01-25,55.0,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,7.0,28.0,62.0,False,2020.0,"['DaBaby', 'Lil Baby', 'Moneybagg Yo']"
2020-02-01,65.0,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,8.0,28.0,55.0,False,2020.0,"['DaBaby', 'Lil Baby', 'Moneybagg Yo']"
2020-02-08,58.0,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,9.0,28.0,65.0,False,2020.0,"['DaBaby', 'Lil Baby', 'Moneybagg Yo']"
2020-02-15,58.0,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,10.0,28.0,58.0,False,2020.0,"['DaBaby', 'Lil Baby', 'Moneybagg Yo']"
2020-02-22,63.0,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,11.0,28.0,58.0,False,2020.0,"['DaBaby', 'Lil Baby', 'Moneybagg Yo']"
2020-02-29,75.0,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,12.0,28.0,63.0,False,2020.0,"['DaBaby', 'Lil Baby', 'Moneybagg Yo']"
2020-03-07,83.0,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,13.0,28.0,75.0,False,2020.0,"['DaBaby', 'Lil Baby', 'Moneybagg Yo']"
2019-10-12,43.0,iPHONE,DaBaby & Nicki Minaj,1.0,43.0,0.0,True,2019.0,"['DaBaby', 'Nicki Minaj']"
2019-10-12,47.0,OFF THE RIP,DaBaby,1.0,47.0,0.0,True,2019.0,['DaBaby']
2019-10-12,49.0,POP STAR,DaBaby Featuring Kevin Gates,1.0,49.0,0.0,True,2019.0,"['DaBaby', 'Kevin Gates']"
2019-10-19,97.0,POP STAR,DaBaby Featuring Kevin Gates,2.0,49.0,49.0,False,2019.0,"['DaBaby', 'Kevin Gates']"
2019-10-12,51.0,RAW SHIT,DaBaby Featuring Migos,1.0,51.0,0.0,True,2019.0,"['DaBaby', 'Migos']"
2019-10-19,90.0,RAW SHIT,DaBaby Featuring Migos,2.0,51.0,51.0,False,2019.0,"['DaBaby', 'Migos']"
2019-10-12,55.0,GOSPEL,"DaBaby Featuring Chance the Rapper, Gucci Mane & YK Osiris",1.0,55.0,0.0,True,2019.0,"['DaBaby', 'Chance the Rapper', 'Gucci Mane', 'YK Osiris']"
2019-10-12,56.0,Writing On The Wall,"French Montana Featuring Post Malone, Cardi B & Rvssian",1.0,56.0,0.0,True,2019.0,"['French Montana', 'Post Malone', 'Cardi B', 'Rvssian']"
2019-10-19,74.0,Writing On The Wall,"French Montana Featuring Post Malone, Cardi B & Rvssian",2.0,56.0,56.0,False,2019.0,"['French Montana', 'Post Malone', 'Cardi B', 'Rvssian']"
2019-10-26,90.0,Writing On The Wall,"French Montana Featuring Post Malone, Cardi B & Rvssian",3.0,56.0,74.0,False,2019.0,"['French Montana', 'Post Malone', 'Cardi B', 'Rvssian']"
2019-10-12,63.0,REALLY,DaBaby Featuring Stunna 4 Vegas,1.0,63.0,0.0,True,2019.0,"['DaBaby', 'Stunna 4 Vegas']"
2019-10-12,69.0,XXL,DaBaby,1.0,69.0,0.0,True,2019.0,['DaBaby']
2019-10-12,73.0,PROLLY HEARD,DaBaby,1.0,73.0,0.0,True,2019.0,['DaBaby']
2019-10-12,81.0,Chicken Noodle Soup,J-Hope Featuring Becky G.,1.0,81.0,0.0,True,2019.0,"['J-Hope', 'Becky G.']"
2019-10-12,84.0,Heartache Medication,Jon Pardi,1.0,84.0,0.0,True,2019.0,['Jon Pardi']
2019-10-19,95.0,Heartache Medication,Jon Pardi,2.0,84.0,84.0,False,2019.0,['Jon Pardi']
2019-10-26,93.0,Heartache Medication,Jon Pardi,3.0,84.0,95.0,False,2019.0,['Jon Pardi']
2019-11-02,87.0,Heartache Medication,Jon Pardi,4.0,84.0,93.0,False,2019.0,['Jon Pardi']
2019-11-09,85.0,Heartache Medication,Jon Pardi,5.0,84.0,87.0,False,2019.0,['Jon Pardi']
2019-11-16,75.0,Heartache Medication,Jon Pardi,6.0,75.0,85.0,False,2019.0,['Jon Pardi']
2019-11-23,71.0,Heartache Medication,Jon Pardi,7.0,71.0,75.0,False,2019.0,['Jon Pardi']
2019-11-30,67.0,Heartache Medication,Jon Pardi,8.0,67.0,71.0,False,2019.0,['Jon Pardi']
2019-12-07,74.0,Heartache Medication,Jon Pardi,9.0,67.0,67.0,False,2019.0,['Jon Pardi']
2019-12-14,71.0,Heartache Medication,Jon Pardi,10.0,67.0,74.0,False,2019.0,['Jon Pardi']
2019-12-21,71.0,Heartache Medication,Jon Pardi,11.0,67.0,71.0,False,2019.0,['Jon Pardi']
2019-12-28,72.0,Heartache Medication,Jon Pardi,12.0,67.0,71.0,False,2019.0,['Jon Pardi']
2020-01-04,75.0,Heartache Medication,Jon Pardi,13.0,67.0,72.0,False,2020.0,['Jon Pardi']
2020-01-11,58.0,Heartache Medication,Jon Pardi,14.0,58.0,75.0,False,2020.0,['Jon Pardi']
2020-01-18,51.0,Heartache Medication,Jon Pardi,15.0,51.0,58.0,False,2020.0,['Jon Pardi']
2020-01-25,47.0,Heartache Medication,Jon Pardi,16.0,47.0,51.0,False,2020.0,['Jon Pardi']
2020-02-01,51.0,Heartache Medication,Jon Pardi,17.0,47.0,47.0,False,2020.0,['Jon Pardi']
2020-02-08,42.0,Heartache Medication,Jon Pardi,18.0,42.0,51.0,False,2020.0,['Jon Pardi']
2020-02-15,48.0,Heartache Medication,Jon Pardi,19.0,42.0,42.0,False,2020.0,['Jon Pardi']
2020-02-22,52.0,Heartache Medication,Jon Pardi,20.0,42.0,48.0,False,2020.0,['Jon Pardi']
2019-10-12,86.0,By My Lonely,Kevin Gates,1.0,86.0,0.0,True,2019.0,['Kevin Gates']
2019-10-12,89.0,There He Go,DaBaby,1.0,89.0,0.0,True,2019.0,['DaBaby']
2019-10-19,1.0,HIGHEST IN THE ROOM,Travis Scott,1.0,1.0,0.0,True,2019.0,['Travis Scott']
2019-10-26,6.0,HIGHEST IN THE ROOM,Travis Scott,2.0,1.0,1.0,False,2019.0,['Travis Scott']
2019-11-02,7.0,HIGHEST IN THE ROOM,Travis Scott,3.0,1.0,6.0,False,2019.0,['Travis Scott']
2019-11-09,14.0,HIGHEST IN THE ROOM,Travis Scott,4.0,1.0,7.0,False,2019.0,['Travis Scott']
2019-11-16,14.0,HIGHEST IN THE ROOM,Travis Scott,5.0,1.0,14.0,False,2019.0,['Travis Scott']
2019-11-23,12.0,HIGHEST IN THE ROOM,Travis Scott,6.0,1.0,14.0,False,2019.0,['Travis Scott']
2019-11-30,14.0,HIGHEST IN THE ROOM,Travis Scott,7.0,1.0,12.0,False,2019.0,['Travis Scott']
2019-12-07,15.0,HIGHEST IN THE ROOM,Travis Scott,8.0,1.0,14.0,False,2019.0,['Travis Scott']
2019-12-14,20.0,HIGHEST IN THE ROOM,Travis Scott,9.0,1.0,15.0,False,2019.0,['Travis Scott']
2019-12-21,25.0,HIGHEST IN THE ROOM,Travis Scott,10.0,1.0,20.0,False,2019.0,['Travis Scott']
2019-12-28,27.0,HIGHEST IN THE ROOM,Travis Scott,11.0,1.0,25.0,False,2019.0,['Travis Scott']
2020-01-04,38.0,HIGHEST IN THE ROOM,Travis Scott,12.0,1.0,27.0,False,2020.0,['Travis Scott']
2020-01-11,8.0,HIGHEST IN THE ROOM,Travis Scott,13.0,1.0,38.0,False,2020.0,['Travis Scott']
2020-01-18,13.0,HIGHEST IN THE ROOM,Travis Scott,14.0,1.0,8.0,False,2020.0,['Travis Scott']
2020-01-25,15.0,HIGHEST IN THE ROOM,Travis Scott,15.0,1.0,13.0,False,2020.0,['Travis Scott']
2020-02-01,17.0,HIGHEST IN THE ROOM,Travis Scott,16.0,1.0,15.0,False,2020.0,['Travis Scott']
2020-02-08,20.0,HIGHEST IN THE ROOM,Travis Scott,17.0,1.0,17.0,False,2020.0,['Travis Scott']
2020-02-15,26.0,HIGHEST IN THE ROOM,Travis Scott,18.0,1.0,20.0,False,2020.0,['Travis Scott']
2020-02-22,30.0,HIGHEST IN THE ROOM,Travis Scott,19.0,1.0,26.0,False,2020.0,['Travis Scott']
2020-02-29,35.0,HIGHEST IN THE ROOM,Travis Scott,20.0,1.0,30.0,False,2020.0,['Travis Scott']
2020-03-07,40.0,HIGHEST IN THE ROOM,Travis Scott,21.0,1.0,35.0,False,2020.0,['Travis Scott']
2020-03-14,,HIGHEST IN THE ROOM,Travis Scott,,,,,,
2020-03-21,,HIGHEST IN THE ROOM,Travis Scott,,,,,,
2020-03-28,,HIGHEST IN THE ROOM,Travis Scott,,,,,,
2020-04-04,,HIGHEST IN THE ROOM,Travis Scott,,,,,,
2020-04-11,,HIGHEST IN THE ROOM,Travis Scott,,,,,,
2020-04-18,,HIGHEST IN THE ROOM,Travis Scott,,,,,,
2020-04-25,,HIGHEST IN THE ROOM,Travis Scott,,,,,,
2020-05-02,,HIGHEST IN THE ROOM,Travis Scott,,,,,,
2020-05-09,38.0,HIGHEST IN THE ROOM,Travis Scott,22.0,1.0,0.0,False,2020.0,['Travis Scott']
2019-10-19,4.0,"10,000 Hours",Dan + Shay & Justin Bieber,1.0,4.0,0.0,True,2019.0,"['Dan + Shay', 'Justin Bieber']"
2019-10-26,11.0,"10,000 Hours",Dan + Shay & Justin Bieber,2.0,4.0,4.0,False,2019.0,"['Dan + Shay', 'Justin Bieber']"
2019-11-02,10.0,"10,000 Hours",Dan + Shay & Justin Bieber,3.0,4.0,11.0,False,2019.0,"['Dan + Shay', 'Justin Bieber']"
2019-11-09,12.0,"10,000 Hours",Dan + Shay & Justin Bieber,4.0,4.0,10.0,False,2019.0,"['Dan + Shay', 'Justin Bieber']"
2019-11-16,10.0,"10,000 Hours",Dan + Shay & Justin Bieber,5.0,4.0,12.0,False,2019.0,"['Dan + Shay', 'Justin Bieber']"
2019-11-23,10.0,"10,000 Hours",Dan + Shay & Justin Bieber,6.0,4.0,10.0,False,2019.0,"['Dan + Shay', 'Justin Bieber']"
2019-11-30,9.0,"10,000 Hours",Dan + Shay & Justin Bieber,7.0,4.0,10.0,False,2019.0,"['Dan + Shay', 'Justin Bieber']"
2019-12-07,8.0,"10,000 Hours",Dan + Shay & Justin Bieber,8.0,4.0,9.0,False,2019.0,"['Dan + Shay', 'Justin Bieber']"
2019-12-14,10.0,"10,000 Hours",Dan + Shay & Justin Bieber,9.0,4.0,8.0,False,2019.0,"['Dan + Shay', 'Justin Bieber']"
2019-12-21,14.0,"10,000 Hours",Dan + Shay & Justin Bieber,10.0,4.0,10.0,False,2019.0,"['Dan + Shay', 'Justin Bieber']"
2019-12-28,13.0,"10,000 Hours",Dan + Shay & Justin Bieber,11.0,4.0,14.0,False,2019.0,"['Dan + Shay', 'Justin Bieber']"
2020-01-04,17.0,"10,000 Hours",Dan + Shay & Justin Bieber,12.0,4.0,13.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2020-01-11,9.0,"10,000 Hours",Dan + Shay & Justin Bieber,13.0,4.0,17.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2020-01-18,5.0,"10,000 Hours",Dan + Shay & Justin Bieber,14.0,4.0,9.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2020-01-25,7.0,"10,000 Hours",Dan + Shay & Justin Bieber,15.0,4.0,5.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2020-02-01,6.0,"10,000 Hours",Dan + Shay & Justin Bieber,16.0,4.0,7.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2020-02-08,6.0,"10,000 Hours",Dan + Shay & Justin Bieber,17.0,4.0,6.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2020-02-15,8.0,"10,000 Hours",Dan + Shay & Justin Bieber,18.0,4.0,6.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2020-02-22,9.0,"10,000 Hours",Dan + Shay & Justin Bieber,19.0,4.0,8.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2020-02-29,13.0,"10,000 Hours",Dan + Shay & Justin Bieber,20.0,4.0,9.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2020-03-07,16.0,"10,000 Hours",Dan + Shay & Justin Bieber,21.0,4.0,13.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2020-03-14,20.0,"10,000 Hours",Dan + Shay & Justin Bieber,22.0,4.0,16.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2020-03-21,27.0,"10,000 Hours",Dan + Shay & Justin Bieber,23.0,4.0,20.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2020-03-28,22.0,"10,000 Hours",Dan + Shay & Justin Bieber,24.0,4.0,27.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2020-04-04,19.0,"10,000 Hours",Dan + Shay & Justin Bieber,25.0,4.0,22.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2020-04-11,28.0,"10,000 Hours",Dan + Shay & Justin Bieber,26.0,4.0,19.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2020-04-18,34.0,"10,000 Hours",Dan + Shay & Justin Bieber,27.0,4.0,28.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2020-04-25,34.0,"10,000 Hours",Dan + Shay & Justin Bieber,28.0,4.0,34.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2020-05-02,41.0,"10,000 Hours",Dan + Shay & Justin Bieber,29.0,4.0,34.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2020-05-09,46.0,"10,000 Hours",Dan + Shay & Justin Bieber,30.0,4.0,41.0,False,2020.0,"['Dan + Shay', 'Justin Bieber']"
2019-10-19,11.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,1.0,11.0,0.0,True,2019.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2019-10-26,10.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,2.0,10.0,11.0,False,2019.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2019-11-02,12.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,3.0,10.0,10.0,False,2019.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2019-11-09,18.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,4.0,10.0,12.0,False,2019.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2019-11-16,17.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,5.0,10.0,18.0,False,2019.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2019-11-23,22.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,6.0,10.0,17.0,False,2019.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2019-11-30,28.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,7.0,10.0,22.0,False,2019.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2019-12-07,30.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,8.0,10.0,28.0,False,2019.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2019-12-14,40.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,9.0,10.0,30.0,False,2019.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2019-12-21,12.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,10.0,10.0,40.0,False,2019.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2019-12-28,19.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,11.0,10.0,12.0,False,2019.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2020-01-04,27.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,12.0,10.0,19.0,False,2020.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2020-01-11,22.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,13.0,10.0,27.0,False,2020.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2020-01-18,28.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,14.0,10.0,22.0,False,2020.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2020-01-25,35.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,15.0,10.0,28.0,False,2020.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2020-02-01,47.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,16.0,10.0,35.0,False,2020.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2020-02-08,47.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,17.0,10.0,47.0,False,2020.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2020-02-15,45.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,18.0,10.0,47.0,False,2020.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2020-02-22,51.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,19.0,10.0,45.0,False,2020.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2020-02-29,62.0,Bandit,Juice WRLD & YoungBoy Never Broke Again,20.0,10.0,51.0,False,2020.0,"['Juice WRLD', 'YoungBoy Never Broke Again']"
2019-10-19,42.0,Come Thru,Summer Walker & Usher,1.0,42.0,0.0,True,2019.0,"['Summer Walker', 'Usher']"
2019-10-26,74.0,Come Thru,Summer Walker & Usher,2.0,42.0,42.0,False,2019.0,"['Summer Walker', 'Usher']"
2019-11-02,72.0,Come Thru,Summer Walker & Usher,3.0,42.0,74.0,False,2019.0,"['Summer Walker', 'Usher']"
2019-11-09,89.0,Come Thru,Summer Walker & Usher,4.0,42.0,72.0,False,2019.0,"['Summer Walker', 'Usher']"
2019-11-16,97.0,Come Thru,Summer Walker & Usher,5.0,42.0,89.0,False,2019.0,"['Summer Walker', 'Usher']"
2019-11-23,97.0,Come Thru,Summer Walker & Usher,6.0,42.0,97.0,False,2019.0,"['Summer Walker', 'Usher']"
2019-11-30,,Come Thru,Summer Walker & Usher,,,,,,
2019-12-07,,Come Thru,Summer Walker & Usher,,,,,,
2019-12-14,,Come Thru,Summer Walker & Usher,,,,,,
2019-12-21,,Come Thru,Summer Walker & Usher,,,,,,
2019-12-28,,Come Thru,Summer Walker & Usher,,,,,,
2020-01-04,,Come Thru,Summer Walker & Usher,,,,,,
2020-01-11,,Come Thru,Summer Walker & Usher,,,,,,
2020-01-18,,Come Thru,Summer Walker & Usher,,,,,,
2020-01-25,,Come Thru,Summer Walker & Usher,,,,,,
2020-02-01,,Come Thru,Summer Walker & Usher,,,,,,
2020-02-08,90.0,Come Thru,Summer Walker & Usher,7.0,42.0,0.0,False,2020.0,"['Summer Walker', 'Usher']"
2020-02-15,91.0,Come Thru,Summer Walker & Usher,8.0,42.0,90.0,False,2020.0,"['Summer Walker', 'Usher']"
2020-02-22,89.0,Come Thru,Summer Walker & Usher,9.0,42.0,91.0,False,2020.0,"['Summer Walker', 'Usher']"
2020-02-29,94.0,Come Thru,Summer Walker & Usher,10.0,42.0,89.0,False,2020.0,"['Summer Walker', 'Usher']"
2020-03-07,95.0,Come Thru,Summer Walker & Usher,11.0,42.0,94.0,False,2020.0,"['Summer Walker', 'Usher']"
2020-03-14,,Come Thru,Summer Walker & Usher,,,,,,
2020-03-21,,Come Thru,Summer Walker & Usher,,,,,,
2020-03-28,99.0,Come Thru,Summer Walker & Usher,12.0,42.0,0.0,False,2020.0,"['Summer Walker', 'Usher']"
2020-04-04,88.0,Come Thru,Summer Walker & Usher,13.0,42.0,99.0,False,2020.0,"['Summer Walker', 'Usher']"
2020-04-11,67.0,Come Thru,Summer Walker & Usher,14.0,42.0,88.0,False,2020.0,"['Summer Walker', 'Usher']"
2020-04-18,68.0,Come Thru,Summer Walker & Usher,15.0,42.0,67.0,False,2020.0,"['Summer Walker', 'Usher']"
2020-04-25,66.0,Come Thru,Summer Walker & Usher,16.0,42.0,68.0,False,2020.0,"['Summer Walker', 'Usher']"
2020-05-02,79.0,Come Thru,Summer Walker & Usher,17.0,42.0,66.0,False,2020.0,"['Summer Walker', 'Usher']"
2020-05-09,77.0,Come Thru,Summer Walker & Usher,18.0,42.0,79.0,False,2020.0,"['Summer Walker', 'Usher']"
2020-05-16,97.0,Come Thru,Summer Walker & Usher,19.0,42.0,77.0,False,2020.0,"['Summer Walker', 'Usher']"
2019-10-19,61.0,I'll Kill You,Summer Walker Featuring Jhene Aiko,1.0,61.0,0.0,True,2019.0,"['Summer Walker', 'Jhene Aiko']"
2019-10-26,89.0,I'll Kill You,Summer Walker Featuring Jhene Aiko,2.0,61.0,61.0,False,2019.0,"['Summer Walker', 'Jhene Aiko']"
2019-11-02,95.0,I'll Kill You,Summer Walker Featuring Jhene Aiko,3.0,61.0,89.0,False,2019.0,"['Summer Walker', 'Jhene Aiko']"
2019-10-19,68.0,Stretch You Out,Summer Walker Featuring A Boogie wit da Hoodie,1.0,68.0,0.0,True,2019.0,"['Summer Walker', 'A Boogie wit da Hoodie']"
2019-10-19,73.0,Body,Summer Walker,1.0,73.0,0.0,True,2019.0,['Summer Walker']
2019-10-19,79.0,Drunk Dialing...LODT,Summer Walker,1.0,79.0,0.0,True,2019.0,['Summer Walker']
2019-10-19,80.0,Over It,Summer Walker,1.0,80.0,0.0,True,2019.0,['Summer Walker']
2019-10-19,83.0,Nice To Meet Ya,Niall Horan,1.0,83.0,0.0,True,2019.0,['Niall Horan']
2019-10-26,,Nice To Meet Ya,Niall Horan,,,,,,
2019-11-02,90.0,Nice To Meet Ya,Niall Horan,2.0,83.0,0.0,False,2019.0,['Niall Horan']
2019-11-09,86.0,Nice To Meet Ya,Niall Horan,3.0,83.0,90.0,False,2019.0,['Niall Horan']
2019-11-16,78.0,Nice To Meet Ya,Niall Horan,4.0,78.0,86.0,False,2019.0,['Niall Horan']
2019-11-23,63.0,Nice To Meet Ya,Niall Horan,5.0,63.0,78.0,False,2019.0,['Niall Horan']
2019-11-30,71.0,Nice To Meet Ya,Niall Horan,6.0,63.0,63.0,False,2019.0,['Niall Horan']
2019-12-07,82.0,Nice To Meet Ya,Niall Horan,7.0,63.0,71.0,False,2019.0,['Niall Horan']
2019-12-14,85.0,Nice To Meet Ya,Niall Horan,8.0,63.0,82.0,False,2019.0,['Niall Horan']
2019-12-21,91.0,Nice To Meet Ya,Niall Horan,9.0,63.0,85.0,False,2019.0,['Niall Horan']
2019-12-28,82.0,Nice To Meet Ya,Niall Horan,10.0,63.0,91.0,False,2019.0,['Niall Horan']
2020-01-04,93.0,Nice To Meet Ya,Niall Horan,11.0,63.0,82.0,False,2020.0,['Niall Horan']
2020-01-11,75.0,Nice To Meet Ya,Niall Horan,12.0,63.0,93.0,False,2020.0,['Niall Horan']
2020-01-18,77.0,Nice To Meet Ya,Niall Horan,13.0,63.0,75.0,False,2020.0,['Niall Horan']
2020-01-25,95.0,Nice To Meet Ya,Niall Horan,14.0,63.0,77.0,False,2020.0,['Niall Horan']
2019-10-19,91.0,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",1.0,91.0,0.0,True,2019.0,"['Layton Greene', 'Lil Baby', 'City Girls', 'PnB Rock']"
2019-10-26,82.0,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",2.0,82.0,91.0,False,2019.0,"['Layton Greene', 'Lil Baby', 'City Girls', 'PnB Rock']"
2019-11-02,77.0,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",3.0,77.0,82.0,False,2019.0,"['Layton Greene', 'Lil Baby', 'City Girls', 'PnB Rock']"
2019-11-09,78.0,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",4.0,77.0,77.0,False,2019.0,"['Layton Greene', 'Lil Baby', 'City Girls', 'PnB Rock']"
2019-11-16,64.0,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",5.0,64.0,78.0,False,2019.0,"['Layton Greene', 'Lil Baby', 'City Girls', 'PnB Rock']"
2019-11-23,60.0,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",6.0,60.0,64.0,False,2019.0,"['Layton Greene', 'Lil Baby', 'City Girls', 'PnB Rock']"
